timestamp,ip_address,method,path,protocol,status_code,response_size,referrer,user_agent,duration_ms
[16/Oct/2025:04:59:22],92.233.73.48,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,500,773,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",403
[13/Oct/2025:19:28:58],113.160.55.131,POST,/oldlink?itemId=EST-19,HTTP 1.1,302,2098,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1804
[19/Oct/2025:14:46:51],10.68.180.5,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,4003,http://www.buttercupgames.com/product.screen?productId=MB-AG-G07,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1375
[03/Nov/2025:19:35:33],191.253.51.105,POST,/oldlink?itemId=EST-19,HTTP 1.1,503,4531,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",401
[27/Oct/2025:16:24:03],106.252.130.244,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,4646,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1614
[09/Oct/2025:22:05:25],172.188.247.73,POST,/oldlink?itemId=EST-19,HTTP 1.1,200,2331,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",569
[03/Nov/2025:00:15:09],213.214.39.199,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,302,195,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1308
[10/Oct/2025:17:38:42],99.91.227.156,POST,/oldlink?itemId=EST-19,HTTP 1.1,200,4220,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",343
[12/Oct/2025:19:31:41],7.238.49.194,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,1697,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1881
[31/Oct/2025:04:43:33],156.7.15.195,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,302,4780,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1263
[14/Oct/2025:16:20:39],46.211.1.145,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,1254,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",729
[02/Nov/2025:21:46:11],4.235.125.127,GET,/cart/success.do,HTTP 1.1,200,1482,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",451
[02/Nov/2025:02:34:36],109.24.86.65,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,3126,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1577
[19/Oct/2025:22:01:41],60.198.244.140,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,793,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",340
[05/Nov/2025:10:59:40],91.111.164.211,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,3804,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1103
[19/Oct/2025:17:57:52],211.206.206.134,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,3762,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1641
[21/Oct/2025:06:32:06],153.197.43.168,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,427,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",219
[02/Nov/2025:11:48:46],28.246.116.42,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,4978,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",755
[23/Oct/2025:05:07:17],160.63.84.231,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,3307,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",151
[18/Oct/2025:14:49:26],73.49.57.178,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,4601,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1070
[10/Oct/2025:04:41:44],170.184.199.157,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,302,3986,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1906
[14/Oct/2025:09:10:33],42.48.157.36,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,658,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1912
[10/Oct/2025:06:01:05],55.109.53.37,GET,/oldlink?itemId=EST-19,HTTP 1.1,200,3925,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1029
[08/Oct/2025:02:38:27],60.160.70.8,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,119,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1549
[04/Nov/2025:18:38:39],153.234.115.42,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,3944,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",958
[24/Oct/2025:17:57:10],181.147.42.197,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,1244,,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",603
[09/Oct/2025:20:20:39],148.243.255.220,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,408,2384,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",122
[24/Oct/2025:16:49:34],194.40.97.153,POST,/cart/success.do,HTTP 1.1,200,4282,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1783
[24/Oct/2025:09:22:51],12.75.216.252,POST,/cart/success.do,HTTP 1.1,500,387,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1396
[14/Oct/2025:17:19:11],146.123.196.34,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,4736,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",501
[31/Oct/2025:03:58:24],213.17.24.174,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,500,2684,http://www.buttercupgames.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1463
[11/Oct/2025:11:18:40],218.150.149.20,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,2128,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",531
[31/Oct/2025:14:47:57],200.235.80.114,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,2395,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1135
[27/Oct/2025:12:49:39],6.1.148.98,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,4351,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",526
[22/Oct/2025:21:15:43],40.81.185.237,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,4215,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",517
[16/Oct/2025:14:37:14],132.57.160.127,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,1349,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",67
[27/Oct/2025:01:59:48],60.235.85.139,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,2625,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1414
[26/Oct/2025:10:43:45],8.146.162.120,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,4885,http://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",291
[28/Oct/2025:12:33:49],27.108.8.246,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,2880,http://www.buttercupgames.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1754
[04/Nov/2025:08:59:22],118.109.44.10,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,2416,http://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",435
[21/Oct/2025:02:13:08],21.249.242.72,POST,/cart/success.do,HTTP 1.1,200,1565,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1045
[08/Oct/2025:10:50:19],145.151.246.90,GET,/oldlink?itemId=EST-19,HTTP 1.1,200,901,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",966
[19/Oct/2025:01:53:04],68.16.18.252,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,4636,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1557
[29/Oct/2025:05:56:10],157.135.172.235,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,4897,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",498
[22/Oct/2025:12:17:19],14.38.206.161,POST,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,4027,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",411
[23/Oct/2025:22:11:06],221.247.132.140,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,4216,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1699
[22/Oct/2025:20:08:30],180.236.223.210,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,302,4916,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1100
[01/Nov/2025:18:38:03],76.141.199.197,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,3249,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",404
[22/Oct/2025:11:34:30],186.47.34.182,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,403,3254,http://www.buttercupgames.com/product.screen?productId=MB-AG-G07,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",461
[28/Oct/2025:02:41:13],75.235.79.95,GET,/cart/success.do,HTTP 1.1,200,2917,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1073
[28/Oct/2025:03:14:44],165.230.29.246,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3208,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",270
[09/Oct/2025:05:18:35],120.61.59.8,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,2020,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1490
[27/Oct/2025:13:43:56],220.124.37.36,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,3669,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1785
[19/Oct/2025:02:14:17],157.57.131.224,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,500,2916,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",658
[24/Oct/2025:17:46:52],71.253.36.6,GET,/cart/success.do,HTTP 1.1,200,2535,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-6,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",149
[12/Oct/2025:16:51:50],213.161.8.39,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,1688,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",503
[31/Oct/2025:00:23:41],55.248.73.199,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,4663,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",281
[15/Oct/2025:17:09:14],99.37.56.19,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,1277,http://www.google.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1709
[21/Oct/2025:11:39:20],40.251.144.5,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,1779,http://www.google.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1031
[18/Oct/2025:06:08:10],164.180.229.47,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,2050,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",834
[13/Oct/2025:05:39:28],114.33.43.68,GET,/cart/success.do,HTTP 1.1,200,4159,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",163
[28/Oct/2025:04:06:01],184.157.183.89,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,548,http://www.bing.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1314
[31/Oct/2025:08:25:37],173.199.15.76,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,404,532,http://www.buttercupgames.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1863
[02/Nov/2025:15:41:32],96.211.39.118,POST,/cart/success.do,HTTP 1.1,200,3248,http://www.buttercupgames.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1701
[17/Oct/2025:20:53:45],105.70.17.239,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,851,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1106
[28/Oct/2025:04:46:47],213.248.164.83,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,200,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",712
[23/Oct/2025:15:45:03],62.238.111.8,GET,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,1731,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",87
[13/Oct/2025:00:02:56],207.28.212.40,POST,/cart/success.do,HTTP 1.1,200,2630,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",466
[12/Oct/2025:16:41:27],153.213.108.181,POST,/cart/success.do,HTTP 1.1,200,2523,http://www.buttercupgames.com/cart/success.do,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",888
[05/Nov/2025:01:07:42],115.142.107.112,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,2384,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1543
[17/Oct/2025:23:09:21],151.174.238.30,GET,/oldlink?itemId=EST-19,HTTP 1.1,403,3624,http://www.buttercupgames.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1506
[10/Oct/2025:17:33:39],211.102.19.210,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,3041,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1943
[24/Oct/2025:11:06:50],55.105.86.28,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,2596,http://www.bing.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1626
[08/Oct/2025:10:26:11],144.210.134.16,POST,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,322,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",576
[05/Nov/2025:08:28:06],201.76.41.80,GET,/cart/success.do,HTTP 1.1,200,2058,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1502
[08/Oct/2025:03:13:02],63.55.152.220,POST,/category.screen?categoryId=ACCESSORIES,HTTP 1.1,200,2793,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",1410
[30/Oct/2025:20:31:27],48.191.206.196,GET,/oldlink?itemId=EST-19,HTTP 1.1,200,566,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1292
[14/Oct/2025:09:23:26],96.245.182.232,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,408,561,http://www.google.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",954
[02/Nov/2025:23:56:31],210.98.98.9,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,4796,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",246
[04/Nov/2025:10:54:40],94.204.67.213,GET,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,1630,http://www.buttercupgames.com/product.screen?productId=MB-AG-G07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",83
[25/Oct/2025:15:14:33],107.47.181.159,POST,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,3805,http://www.buttercupgames.com/oldlink?itemId=EST-19,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",118
[23/Oct/2025:07:28:21],143.26.235.77,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,200,4362,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1505
[15/Oct/2025:17:44:17],87.79.112.220,GET,/cart.do?action=purchase&itemId=EST-6,HTTP 1.1,503,1354,http://www.google.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",300
[13/Oct/2025:23:17:44],52.208.212.142,GET,/cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-G04,HTTP 1.1,200,3654,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1544
[16/Oct/2025:11:23:23],84.250.30.222,GET,/oldlink?itemId=EST-19,HTTP 1.1,200,2440,http://www.buttercupgames.com,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",1175
[13/Oct/2025:17:36:57],114.198.178.16,POST,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,3253,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1398
[18/Oct/2025:15:33:40],221.108.105.30,GET,/cart/success.do,HTTP 1.1,200,1490,http://www.bing.com,"Mozilla/5.0 (Linux; Android 10; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Mobile Safari/537.36",945
[21/Oct/2025:22:34:40],170.99.183.7,GET,/product.screen?productId=SF-BVS-G01,HTTP 1.1,200,730,http://www.buttercupgames.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1712
[14/Oct/2025:19:25:44],52.78.249.139,GET,/category.screen?categoryId=SHOOTER,HTTP 1.1,200,736,http://www.bing.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1780
[09/Oct/2025:00:55:56],203.196.8.123,POST,/product.screen?productId=MB-AG-G07,HTTP 1.1,200,1476,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",1805
